Transaction_ID,Date,Customer_ID,Customer_Segment,Region,Country,Product_Category,Product_Name,Units_Sold,Unit_Price,Revenue,Cost,Profit,Payment_Method,Invoice_Status,Discount_Applied (%),Tax (%),Net_Profit,Sales_Rep
TXN00818,03-06-2023,CUST9400,Enterprise,South,India,Furniture,Desk,19,121.17,2302.23,1596.02,706.21,Credit Card,Paid,16.64,11.11,523.29,Diana
TXN00819,10-01-2023,CUST4355,Consumer,South,USA,Office Supplies,Envelope,12,273.51,3282.12,2119.96,1162.16,Credit Card,Pending,18.91,10.76,840.99,Frank
TXN00820,22-04-2023,CUST1717,SMB,North,India,Furniture,Table,3,346.61,1039.83,870.93,168.9,Wallet,Pending,18.18,17.25,114.36,Eve
TXN00821,21-12-2023,CUST2482,Enterprise,South,Germany,Office Supplies,Stapler,6,424.81,2548.86,1626.81,922.05,UPI,Overdue,7.85,8.79,774.98,Diana
TXN00822,01-07-2023,CUST9850,SMB,West,UK,Furniture,Desk,12,135.48,1625.76,1034.15,591.61,Net Banking,Overdue,15.15,7.91,462.27,Charlie
TXN00823,17-04-2023,CUST6543,Corporate,West,UK,Office Supplies,Pen,12,174.02,2088.24,1688.65,399.59,Net Banking,Overdue,14.08,11.4,304.19,Bob
TXN00824,08-06-2023,CUST6229,Consumer,North,USA,Electronics,Tablet,8,206.9,1655.2,1349.14,306.06,Wallet,Paid,15.42,9.25,234.92,Diana
TXN00825,07-02-2023,CUST8762,SMB,North,Germany,Furniture,Desk,15,222.98,3344.7,2338.74,1005.96,Credit Card,Overdue,5.93,8.64,864.55,Bob
TXN00826,14-01-2023,CUST2945,Enterprise,North,UK,Office Supplies,Envelope,14,362.54,5075.56,3557.2,1518.36,Wallet,Paid,0.47,6.04,1419.95,Eve
TXN00827,07-02-2023,CUST1356,Enterprise,South,India,Furniture,Chair,4,325.4,1301.6,1018.88,282.72,UPI,Overdue,4.43,11.66,238.69,Frank
TXN00828,12-09-2023,CUST1465,Consumer,North,Germany,Office Supplies,Notebook,5,439.1,2195.5,1845.15,350.35,Wallet,Paid,5.3,11.44,293.83,Charlie
TXN00829,13-03-2023,CUST7391,Consumer,South,Germany,Furniture,Table,12,441.53,5298.36,3810.44,1487.92,Wallet,Paid,7,14.21,1187.13,Alice
TXN00830,25-10-2023,CUST9884,SMB,West,UK,Electronics,Smartwatch,13,365.44,4750.72,3149.24,1601.48,UPI,Paid,8.57,7.37,1356.32,Alice
TXN00831,11-03-2023,CUST5210,SMB,South,USA,Furniture,Desk,15,350.88,5263.2,4367.06,896.14,Net Banking,Overdue,14.33,10.02,690.8,Eve
TXN00832,09-08-2023,CUST9031,Enterprise,North,USA,Furniture,Table,14,178.49,2498.86,2019.49,479.37,Net Banking,Paid,9.44,9.98,390.79,Charlie
TXN00833,10-04-2023,CUST2152,Consumer,North,USA,Office Supplies,Envelope,11,180.39,1984.29,1712.3,271.99,Credit Card,Pending,1.56,15.25,226.92,Diana
TXN00834,06-07-2023,CUST5971,Corporate,West,USA,Electronics,Laptop,7,416.82,2917.74,2117.62,800.12,Wallet,Overdue,16.05,15.52,567.45,Eve
TXN00835,16-04-2023,CUST4759,SMB,West,USA,Office Supplies,Envelope,13,391.21,5085.73,3803.66,1282.07,Wallet,Overdue,13.08,16.99,925.04,Eve
TXN00836,22-12-2023,CUST1830,Consumer,East,UK,Electronics,Tablet,7,194.21,1359.47,1033.83,325.64,Wallet,Overdue,18.25,8.46,243.69,Bob
TXN00837,30-08-2023,CUST8380,Consumer,South,India,Office Supplies,Stapler,7,13.97,97.79,58.95,38.84,Credit Card,Overdue,0.45,13.93,33.28,Charlie
TXN00838,16-09-2023,CUST1702,Consumer,East,USA,Electronics,Laptop,17,272.05,4624.85,3050.78,1574.07,Wallet,Paid,14.03,5.68,1276.36,Alice
TXN00839,15-05-2023,CUST7412,SMB,South,Germany,Furniture,Table,6,263.56,1581.36,1387.34,194.02,UPI,Overdue,7.5,17.79,147.54,Alice
TXN00840,12-11-2023,CUST5666,Consumer,West,Germany,Furniture,Desk,2,143.93,287.86,252.57,35.29,Net Banking,Paid,13.23,17.99,25.11,Eve
TXN00841,08-12-2023,CUST6924,Enterprise,West,Germany,Furniture,Table,16,233.59,3737.44,2675.05,1062.39,Wallet,Paid,0.89,17.62,867.41,Bob
TXN00842,30-08-2023,CUST7324,Corporate,West,India,Furniture,Table,16,102.58,1641.28,1407.94,233.34,Wallet,Pending,7.6,16.33,180.4,Alice
TXN00843,16-10-2023,CUST1497,Corporate,South,India,Electronics,Smartwatch,4,234.25,937,634.92,302.08,Net Banking,Paid,18.19,11.66,218.32,Frank
TXN00844,13-03-2023,CUST6935,Corporate,North,UK,Furniture,Cabinet,16,326.3,5220.8,3753.27,1467.53,Credit Card,Paid,7.47,13.95,1168.48,Charlie
TXN00845,01-06-2023,CUST9667,Corporate,North,India,Office Supplies,Notebook,15,12.76,191.4,125.54,65.86,Cash,Overdue,5.92,14.24,53.14,Eve
TXN00846,06-01-2023,CUST4291,SMB,South,India,Electronics,Tablet,6,219.57,1317.42,1168.3,149.12,Cash,Paid,1.9,17.36,120.89,Frank
TXN00847,12-01-2023,CUST4280,Consumer,South,USA,Office Supplies,Stapler,14,308.41,4317.74,2963.97,1353.77,Cash,Overdue,19.17,6.85,1019.3,Bob
TXN00848,28-07-2023,CUST3256,Consumer,East,Germany,Furniture,Chair,16,145.28,2324.48,1546.32,778.16,Wallet,Pending,9.81,17.56,578.58,Charlie
TXN00849,22-02-2023,CUST2753,Enterprise,North,Germany,Furniture,Chair,2,48.35,96.7,85.1,11.6,Cash,Paid,16.89,10.44,8.63,Charlie
TXN00850,16-03-2023,CUST1328,Corporate,East,India,Office Supplies,Envelope,3,43.92,131.76,87.37,44.39,Wallet,Pending,6.68,6.4,38.77,Frank
TXN00851,16-04-2023,CUST9722,SMB,North,UK,Office Supplies,Notebook,18,322.37,5802.66,4604.89,1197.77,Cash,Paid,2.14,11.56,1036.64,Eve
TXN00852,07-12-2023,CUST5409,SMB,West,Germany,Electronics,Tablet,12,271.67,3260.04,2326.85,933.19,Wallet,Pending,12.42,16.58,681.78,Alice
TXN00853,06-07-2023,CUST4342,Corporate,North,UK,Office Supplies,Notebook,1,35.15,35.15,25.1,10.05,UPI,Pending,3.15,8.28,8.93,Charlie
TXN00854,05-07-2023,CUST2620,Enterprise,South,UK,Electronics,Tablet,13,472.46,6141.98,5167.01,974.97,Net Banking,Pending,9.1,14.97,753.58,Eve
TXN00855,15-03-2023,CUST7721,Enterprise,South,Germany,Furniture,Chair,6,138.83,832.98,593.62,239.36,UPI,Paid,6.86,8.14,204.79,Eve
TXN00856,17-03-2023,CUST2032,Enterprise,East,Germany,Electronics,Laptop,2,250.21,500.42,354.04,146.38,UPI,Overdue,4.88,6.98,129.52,Alice
TXN00857,14-02-2023,CUST7487,Consumer,West,UK,Office Supplies,Stapler,1,426.63,426.63,346.39,80.24,UPI,Paid,18.43,10.5,58.58,Frank
TXN00858,25-04-2023,CUST6807,Consumer,North,India,Office Supplies,Envelope,3,403.45,1210.35,881.3,329.05,Credit Card,Overdue,19.89,17.44,217.63,Eve
TXN00859,18-11-2023,CUST1974,Corporate,East,India,Office Supplies,Notebook,3,402.4,1207.2,1056.88,150.32,UPI,Overdue,16.06,15.29,106.89,Alice
TXN00860,23-10-2023,CUST1961,Enterprise,East,USA,Furniture,Chair,3,270.07,810.21,629.49,180.72,Cash,Paid,5.75,7.1,158.24,Frank
TXN00861,25-06-2023,CUST9142,Consumer,West,USA,Office Supplies,Notebook,7,324.42,2270.94,1919.35,351.59,Cash,Paid,5.1,8.41,305.6,Alice
TXN00862,04-08-2023,CUST7101,Consumer,South,USA,Electronics,Smartwatch,1,356.05,356.05,297.23,58.82,Net Banking,Pending,13.96,10.04,45.53,Bob
TXN00863,21-01-2023,CUST2399,Corporate,East,Germany,Furniture,Cabinet,7,243.48,1704.36,1189.15,515.21,Cash,Paid,1.49,16.89,421.81,Diana
TXN00864,13-01-2023,CUST6122,Corporate,South,USA,Furniture,Cabinet,3,14.93,44.79,30.57,14.22,Net Banking,Pending,13.2,9.15,11.21,Frank
TXN00865,01-08-2023,CUST5098,SMB,West,Germany,Office Supplies,Stapler,1,406.43,406.43,339.05,67.38,Cash,Overdue,18.23,11.53,48.74,Frank
TXN00866,28-11-2023,CUST3057,Enterprise,North,USA,Furniture,Table,9,327.36,2946.24,2140.52,805.72,UPI,Paid,9.58,5.23,690.43,Charlie
TXN00867,05-02-2023,CUST4427,Consumer,East,Germany,Furniture,Chair,10,359.9,3599,2953.99,645.01,Cash,Pending,6.74,12.21,528.09,Bob
TXN00868,19-09-2023,CUST8311,Enterprise,West,Germany,Office Supplies,Stapler,12,163.65,1963.8,1672.39,291.41,Net Banking,Pending,14.53,11.63,220.1,Alice
TXN00869,12-09-2023,CUST6506,Corporate,East,Germany,Furniture,Desk,12,427.43,5129.16,4130.04,999.12,UPI,Pending,13.41,13.35,749.64,Alice
TXN00870,18-07-2023,CUST5427,Consumer,South,Germany,Furniture,Cabinet,12,291.85,3502.2,3136.5,365.7,Net Banking,Pending,1.59,5.91,338.62,Alice
TXN00871,06-09-2023,CUST8092,Consumer,East,UK,Electronics,Smartwatch,9,368.83,3319.47,2345.61,973.86,Cash,Overdue,3.61,14.96,798.27,Charlie
TXN00872,17-10-2023,CUST7968,Consumer,East,Germany,Office Supplies,Stapler,18,273.39,4921.02,4421.77,499.25,Cash,Overdue,2.13,16.78,406.63,Alice
TXN00873,10-11-2023,CUST8276,Consumer,West,USA,Electronics,Smartwatch,8,256.04,2048.32,1241.29,807.03,Credit Card,Paid,11.69,5.5,673.49,Alice
TXN00874,30-01-2023,CUST4667,Corporate,West,India,Electronics,Smartphone,3,465.87,1397.61,1167.65,229.96,Wallet,Pending,13.52,12.28,174.45,Bob
TXN00875,15-05-2023,CUST8401,Consumer,West,USA,Office Supplies,Pen,4,334.08,1336.32,814.65,521.67,Net Banking,Pending,17.56,14.94,365.81,Alice
TXN00876,08-03-2023,CUST1089,Enterprise,South,Germany,Office Supplies,Envelope,10,432.8,4328,3214.08,1113.92,Net Banking,Paid,15.83,11.18,832.76,Diana
TXN00877,16-01-2023,CUST8041,Enterprise,East,UK,Electronics,Smartphone,10,459.05,4590.5,2823.19,1767.31,Cash,Paid,15.78,9.66,1344.65,Charlie
TXN00878,20-03-2023,CUST8865,Corporate,West,USA,Electronics,Tablet,12,397.09,4765.08,4024.41,740.67,Credit Card,Overdue,11.82,11.55,577.69,Alice
TXN00879,08-12-2023,CUST5747,SMB,South,UK,Office Supplies,Notebook,14,246.82,3455.48,2421.57,1033.91,Cash,Paid,7.33,12.27,840.56,Frank
TXN00880,01-09-2023,CUST3521,Corporate,East,India,Electronics,Laptop,5,106.77,533.85,466.18,67.67,Net Banking,Pending,10.34,8.42,55.56,Frank
TXN00881,13-07-2023,CUST7139,Consumer,East,India,Furniture,Cabinet,1,369.86,369.86,285.67,84.19,UPI,Pending,7.31,17.17,64.64,Charlie
TXN00882,21-03-2023,CUST7617,SMB,West,UK,Office Supplies,Envelope,16,361.35,5781.6,3615.13,2166.47,UPI,Overdue,14.38,14.48,1586.34,Eve
TXN00883,09-08-2023,CUST4976,Corporate,West,India,Electronics,Smartphone,4,213.01,852.04,632.27,219.77,Wallet,Paid,18.6,9.47,161.95,Charlie
TXN00884,07-09-2023,CUST5664,Corporate,West,Germany,Furniture,Desk,17,72.54,1233.18,1018.94,214.24,Credit Card,Pending,18.77,6.59,162.56,Alice
TXN00885,09-09-2023,CUST5090,SMB,South,Germany,Electronics,Smartphone,17,306.42,5209.14,4085.15,1123.99,UPI,Overdue,1.84,10.79,984.26,Alice
TXN00886,10-02-2023,CUST8727,SMB,West,Germany,Electronics,Smartphone,7,121.45,850.15,510.89,339.26,UPI,Pending,12.4,6.08,279.12,Eve
TXN00887,19-03-2023,CUST2884,Enterprise,West,Germany,Electronics,Smartwatch,15,219.43,3291.45,2107.97,1183.48,UPI,Pending,8.8,11.66,953.48,Bob
TXN00888,28-06-2023,CUST8017,Enterprise,West,Germany,Office Supplies,Notebook,10,380.79,3807.9,3046.59,761.31,Wallet,Overdue,11.76,12.42,588.34,Frank
TXN00889,26-11-2023,CUST9983,Corporate,West,Germany,Electronics,Smartphone,18,63.72,1146.96,946.11,200.85,Cash,Pending,1.33,17.69,163.12,Bob
TXN00890,15-01-2023,CUST2254,Consumer,North,UK,Furniture,Cabinet,2,416.79,833.58,737.87,95.71,Net Banking,Overdue,6.24,16.83,74.63,Charlie
TXN00891,25-06-2023,CUST9866,Enterprise,East,USA,Office Supplies,Envelope,14,49.02,686.28,531.89,154.39,Credit Card,Pending,9.7,16.78,116.02,Alice
TXN00892,14-01-2023,CUST9120,Corporate,North,India,Electronics,Smartwatch,7,193.08,1351.56,945.92,405.64,Cash,Pending,15.02,17.13,285.66,Frank
TXN00893,25-11-2023,CUST1613,Consumer,East,Germany,Electronics,Tablet,4,302.98,1211.92,905.27,306.65,UPI,Overdue,12.49,10.42,240.39,Frank
TXN00894,02-09-2023,CUST1020,Corporate,South,USA,Furniture,Cabinet,8,468.81,3750.48,2915.92,834.56,UPI,Overdue,3.04,16.86,672.76,Diana
TXN00895,07-08-2023,CUST3453,Enterprise,North,India,Electronics,Tablet,2,448.6,897.2,715.76,181.44,Wallet,Overdue,17.87,8.79,135.92,Frank
TXN00896,25-08-2023,CUST3853,Consumer,North,Germany,Electronics,Tablet,14,283.49,3968.86,3291.09,677.77,Net Banking,Pending,4.64,5.01,613.94,Diana
TXN00897,03-11-2023,CUST4075,Consumer,West,India,Office Supplies,Pen,5,260.9,1304.5,836.28,468.22,UPI,Paid,3.75,15.68,380,Charlie
TXN00898,11-12-2023,CUST4835,SMB,North,USA,Office Supplies,Stapler,13,330.38,4294.94,3454.69,840.25,Cash,Pending,18,15.64,581.24,Eve
TXN00899,14-06-2023,CUST1309,Corporate,South,Germany,Furniture,Cabinet,7,109.3,765.1,560.55,204.55,Net Banking,Overdue,19.57,12.65,143.71,Alice
TXN00900,12-11-2023,CUST1974,Enterprise,East,UK,Furniture,Table,14,18.29,256.06,201.11,54.95,Wallet,Overdue,2.16,13.45,46.53,Diana
TXN00901,15-10-2023,CUST4195,Enterprise,North,UK,Furniture,Desk,1,213.97,213.97,145.42,68.55,Credit Card,Paid,5.38,11.92,57.13,Bob
TXN00902,24-11-2023,CUST4980,SMB,North,USA,Furniture,Desk,15,137.99,2069.85,1559.78,510.07,Net Banking,Pending,3.35,8.42,451.47,Charlie
TXN00903,10-08-2023,CUST7998,SMB,East,India,Furniture,Table,7,337.79,2364.53,1948.62,415.91,Net Banking,Paid,15.09,5.27,334.54,Alice
TXN00904,22-10-2023,CUST1362,SMB,East,India,Furniture,Desk,2,424.92,849.84,663.06,186.78,Wallet,Overdue,4.02,6.4,167.8,Diana
TXN00905,10-02-2023,CUST2507,Enterprise,West,India,Furniture,Desk,14,287.91,4030.74,3087.66,943.08,UPI,Paid,9.39,17.02,709.08,Diana
TXN00906,15-12-2023,CUST6051,Corporate,East,Germany,Electronics,Smartwatch,4,245.32,981.28,641,340.28,Cash,Pending,9.89,11.37,271.76,Diana
TXN00907,09-09-2023,CUST8055,SMB,North,India,Electronics,Tablet,7,415.75,2910.25,2105.48,804.77,Net Banking,Overdue,13.49,10.26,624.78,Bob
TXN00908,05-03-2023,CUST2031,Corporate,North,USA,Office Supplies,Pen,9,243.05,2187.45,1590.97,596.48,Net Banking,Paid,10.84,13.97,457.53,Charlie
TXN00909,14-04-2023,CUST2829,Enterprise,South,UK,Office Supplies,Notebook,12,132.72,1592.64,1381.32,211.32,Wallet,Overdue,16.98,16.37,146.72,Alice
TXN00910,27-12-2023,CUST2548,Corporate,North,Germany,Electronics,Smartwatch,18,445.43,8017.74,5356.41,2661.33,Net Banking,Paid,19.72,13.67,1844.45,Charlie
TXN00911,02-11-2023,CUST4506,SMB,East,Germany,Office Supplies,Notebook,16,88.22,1411.52,933.8,477.72,Net Banking,Overdue,14.57,11.22,362.33,Diana
TXN00912,18-02-2023,CUST6422,Enterprise,East,USA,Furniture,Chair,6,256.13,1536.78,998.74,538.04,Cash,Pending,5.83,8.68,462.69,Eve
TXN00913,22-06-2023,CUST4925,Consumer,North,USA,Electronics,Smartphone,18,104.93,1888.74,1281.56,607.18,Wallet,Paid,6.61,16.19,475.24,Charlie
TXN00914,15-08-2023,CUST5860,Corporate,West,India,Electronics,Tablet,7,277.59,1943.13,1290.63,652.5,Wallet,Overdue,6.36,8.47,559.25,Alice
TXN00915,21-07-2023,CUST5250,Consumer,North,Germany,Furniture,Table,1,463.81,463.81,388.63,75.18,UPI,Paid,0.24,12.64,65.52,Frank
TXN00916,26-08-2023,CUST7858,SMB,East,India,Electronics,Tablet,16,337.85,5405.6,4771.53,634.07,Wallet,Overdue,19.09,16.98,425.91,Bob
TXN00917,07-09-2023,CUST1395,Corporate,South,Germany,Office Supplies,Notebook,19,489.84,9306.96,5831.65,3475.31,Net Banking,Pending,11.69,5.63,2896.26,Eve
TXN00918,01-01-2023,CUST9539,Enterprise,South,USA,Office Supplies,Stapler,17,376.93,6407.81,5127.3,1280.51,Credit Card,Paid,14.26,7.13,1019.63,Diana
TXN00919,07-06-2023,CUST3646,SMB,East,USA,Office Supplies,Pen,12,183.47,2201.64,1863.19,338.45,Wallet,Paid,7.18,5.59,296.59,Charlie
TXN00920,07-10-2023,CUST6058,Corporate,South,USA,Furniture,Chair,14,11.75,164.5,101,63.5,Cash,Pending,8.35,8.87,53.04,Alice
TXN00921,01-08-2023,CUST2583,Consumer,North,Germany,Office Supplies,Envelope,2,281.8,563.6,351.74,211.86,Credit Card,Overdue,8.46,15.41,164.05,Frank
TXN00922,19-03-2023,CUST5431,Consumer,South,USA,Office Supplies,Notebook,1,124.04,124.04,92.71,31.33,Cash,Pending,14.24,12.54,23.5,Frank
TXN00923,05-12-2023,CUST9302,Enterprise,East,India,Furniture,Table,6,392.46,2354.76,1615.47,739.29,UPI,Pending,19.37,10.92,531,Diana
TXN00924,16-11-2023,CUST8664,Corporate,West,Germany,Furniture,Table,8,265.29,2122.32,1583.84,538.48,Wallet,Paid,13.78,6.39,434.61,Alice
TXN00925,25-01-2023,CUST2125,Corporate,South,Germany,Furniture,Table,4,373.34,1493.36,1164.56,328.8,Net Banking,Overdue,15.55,9.98,249.96,Frank
TXN00926,07-02-2023,CUST4465,Consumer,West,USA,Furniture,Desk,1,281.92,281.92,184.62,97.3,Wallet,Overdue,11.83,13.23,74.44,Bob
TXN00927,06-06-2023,CUST9067,Corporate,East,Germany,Furniture,Chair,3,356.93,1070.79,724.14,346.65,Credit Card,Overdue,17.87,7.52,263.29,Frank
TXN00928,07-12-2023,CUST9159,SMB,North,UK,Electronics,Smartphone,18,240.56,4330.08,3830.79,499.29,UPI,Pending,6.66,10.2,418.5,Alice
TXN00929,07-02-2023,CUST3091,Consumer,West,UK,Office Supplies,Pen,2,203.75,407.5,344.48,63.02,Wallet,Pending,0.84,7.3,57.93,Alice
TXN00930,24-06-2023,CUST4603,Consumer,North,India,Electronics,Laptop,15,324.95,4874.25,3708.77,1165.48,Net Banking,Pending,6.55,15.15,924.14,Frank
TXN00931,09-08-2023,CUST5595,SMB,East,UK,Furniture,Desk,5,155.34,776.7,673.27,103.43,Credit Card,Pending,9.44,16.8,77.93,Frank
TXN00932,26-01-2023,CUST5899,SMB,North,Germany,Furniture,Table,6,486.7,2920.2,1985.73,934.47,Net Banking,Overdue,7.89,13.8,741.96,Alice
TXN00933,25-01-2023,CUST6265,Enterprise,East,UK,Electronics,Tablet,10,409.07,4090.7,3017.9,1072.8,Cash,Pending,7.41,5.26,941.06,Alice
TXN00934,10-07-2023,CUST1932,Corporate,North,India,Office Supplies,Envelope,3,190.75,572.25,416.13,156.12,Credit Card,Overdue,1.04,10.67,138.01,Frank
TXN00935,24-06-2023,CUST1301,Enterprise,North,UK,Furniture,Cabinet,17,170.1,2891.7,2167.67,724.03,Wallet,Paid,5.03,14.03,591.14,Eve
TXN00936,20-06-2023,CUST9260,Corporate,North,UK,Furniture,Desk,10,409.13,4091.3,3109.72,981.58,UPI,Pending,0.51,15.36,826.57,Eve
TXN00937,03-01-2023,CUST4546,SMB,South,Germany,Furniture,Chair,8,304.68,2437.44,2039.94,397.5,Wallet,Overdue,1.32,11.91,345.54,Diana
TXN00938,25-11-2023,CUST3775,Consumer,North,USA,Office Supplies,Pen,16,42.93,686.88,464.29,222.59,Credit Card,Pending,3.34,14.08,184.86,Alice
TXN00939,06-03-2023,CUST6700,Enterprise,North,Germany,Furniture,Desk,13,355.91,4626.83,3517.58,1109.25,Net Banking,Pending,1.79,6.65,1016.95,Frank
TXN00940,09-04-2023,CUST6309,Enterprise,East,India,Furniture,Chair,6,376.71,2260.26,1870.68,389.58,UPI,Paid,11.94,10.56,306.84,Alice
TXN00941,26-05-2023,CUST7584,SMB,North,Germany,Furniture,Desk,11,42.54,467.94,304.75,163.19,Credit Card,Paid,6.41,13.56,132.02,Eve
TXN00942,23-01-2023,CUST2781,SMB,North,UK,Office Supplies,Notebook,19,292.1,5549.9,4301.26,1248.64,Wallet,Overdue,2.1,16.16,1024.88,Diana
TXN00943,11-08-2023,CUST6267,Enterprise,East,UK,Furniture,Cabinet,6,265.36,1592.16,1431.62,160.54,Wallet,Paid,10.88,10.09,128.64,Frank
TXN00944,29-09-2023,CUST3591,Corporate,South,USA,Office Supplies,Notebook,2,183.59,367.18,320.1,47.08,Net Banking,Pending,17.12,8.73,35.61,Alice
TXN00945,12-03-2023,CUST3567,Consumer,South,India,Electronics,Smartphone,10,88.91,889.1,619.09,270.01,Net Banking,Overdue,2.79,15.1,222.84,Charlie
TXN00946,23-12-2023,CUST2976,Consumer,South,India,Office Supplies,Notebook,4,54.62,218.48,162.15,56.33,Cash,Pending,4.17,13.6,46.64,Eve
TXN00947,19-02-2023,CUST7094,Enterprise,South,UK,Electronics,Tablet,14,21.84,305.76,211.56,94.2,Cash,Overdue,15.04,6.82,74.57,Eve
TXN00948,06-02-2023,CUST9283,Enterprise,North,Germany,Furniture,Chair,3,185.24,555.72,381.9,173.82,Wallet,Overdue,7.94,8.94,145.71,Frank
TXN00949,02-08-2023,CUST6431,Corporate,East,Germany,Office Supplies,Pen,16,190.47,3047.52,2161.33,886.19,Wallet,Paid,8.88,14.82,687.83,Alice
TXN00950,16-02-2023,CUST4392,Corporate,North,India,Electronics,Smartwatch,18,346.88,6243.84,4627.23,1616.61,Credit Card,Pending,19.67,10.1,1167.46,Charlie
TXN00951,15-03-2023,CUST5846,Consumer,East,Germany,Electronics,Tablet,15,274.02,4110.3,3016.28,1094.02,UPI,Pending,9.41,5.62,935.37,Eve
TXN00952,25-07-2023,CUST3817,Enterprise,North,UK,Electronics,Tablet,16,136.93,2190.88,1360.38,830.5,Credit Card,Overdue,14.55,5.96,667.37,Charlie
TXN00953,20-09-2023,CUST9283,SMB,East,Germany,Office Supplies,Envelope,7,302.92,2120.44,1281.72,838.72,Cash,Overdue,2.86,17.02,676.07,Frank
TXN00954,08-04-2023,CUST9967,Consumer,North,USA,Furniture,Desk,10,72.86,728.6,486.26,242.34,Cash,Paid,1.43,5.42,225.93,Diana
TXN00955,05-08-2023,CUST1473,Enterprise,South,UK,Electronics,Smartphone,7,41.85,292.95,208.19,84.76,Net Banking,Overdue,6.53,14.46,67.77,Bob
TXN00956,13-12-2023,CUST4560,Corporate,South,USA,Electronics,Laptop,14,183.04,2562.56,2268,294.56,Wallet,Overdue,7.32,17.34,225.66,Bob
TXN00957,12-07-2023,CUST4260,Enterprise,South,USA,Office Supplies,Envelope,2,91.11,182.22,149.31,32.91,Credit Card,Overdue,19.62,12.19,23.23,Eve
TXN00958,20-12-2023,CUST6930,Corporate,North,India,Office Supplies,Pen,11,81.1,892.1,666.95,225.15,Cash,Pending,12.23,5.58,186.59,Eve
TXN00959,14-04-2023,CUST9530,Corporate,West,Germany,Office Supplies,Envelope,9,262.59,2363.31,1603.38,759.93,UPI,Pending,11.16,13.47,584.18,Alice
TXN00960,13-10-2023,CUST1793,Consumer,North,USA,Office Supplies,Pen,17,101.16,1719.72,1513.97,205.75,Credit Card,Paid,5.04,8.39,178.99,Alice
TXN00961,12-07-2023,CUST1548,Consumer,South,USA,Furniture,Cabinet,16,352.17,5634.72,4113.96,1520.76,Wallet,Overdue,4.28,5.08,1381.72,Eve
TXN00962,29-09-2023,CUST6651,Consumer,West,USA,Furniture,Cabinet,2,256.18,512.36,448.36,64,Net Banking,Overdue,14.45,6.11,51.41,Frank
TXN00963,14-03-2023,CUST8061,Consumer,East,India,Electronics,Smartwatch,5,356.56,1782.8,1428.91,353.89,UPI,Paid,13.43,8.28,281,Diana
TXN00964,29-10-2023,CUST6892,Consumer,South,USA,Electronics,Laptop,16,474.11,7585.76,5905.97,1679.79,UPI,Overdue,5.83,9.84,1426.2,Frank
TXN00965,19-11-2023,CUST7026,Corporate,North,UK,Office Supplies,Notebook,5,355.75,1778.75,1375.33,403.42,Net Banking,Overdue,14.01,7.62,320.47,Diana
TXN00966,16-04-2023,CUST7113,Enterprise,South,UK,Furniture,Chair,16,331.03,5296.48,3983.81,1312.67,Credit Card,Overdue,3.68,6.38,1183.7,Charlie
TXN00967,27-09-2023,CUST3562,Consumer,North,USA,Furniture,Desk,14,31.45,440.3,339.07,101.23,Cash,Overdue,9.5,16.11,76.85,Alice
TXN00968,18-12-2023,CUST2650,Consumer,South,USA,Office Supplies,Stapler,18,340.77,6133.86,5482.02,651.84,UPI,Paid,7.5,13.14,523.72,Eve
TXN00969,11-07-2023,CUST6834,Consumer,North,USA,Office Supplies,Stapler,2,235.57,471.14,299.08,172.06,Credit Card,Pending,1.72,17.6,139.34,Charlie
TXN00970,19-03-2023,CUST3105,Corporate,West,UK,Electronics,Tablet,12,374.73,4496.76,3695.78,800.98,Net Banking,Overdue,16.67,10.27,598.91,Frank
TXN00971,12-05-2023,CUST7642,Corporate,North,UK,Furniture,Desk,3,350.33,1050.99,648.09,402.9,Wallet,Paid,16.38,6.04,316.56,Eve
TXN00972,07-06-2023,CUST8777,Corporate,East,USA,Electronics,Smartphone,17,252.36,4290.12,2743.94,1546.18,Credit Card,Overdue,10.29,12.65,1211.61,Diana
TXN00973,26-04-2023,CUST6605,Enterprise,North,India,Office Supplies,Envelope,5,85.27,426.35,278.84,147.51,Cash,Pending,16.14,8.82,112.79,Frank
TXN00974,25-04-2023,CUST4307,Corporate,South,UK,Furniture,Desk,14,237.91,3330.74,2968.67,362.07,UPI,Overdue,0.51,14.75,307.09,Alice
TXN00975,04-02-2023,CUST7373,SMB,East,Germany,Electronics,Smartwatch,3,112.36,337.08,280.63,56.45,Cash,Overdue,1.12,12.69,48.73,Bob
TXN00976,05-02-2023,CUST5511,Consumer,South,India,Furniture,Chair,11,483.34,5316.74,4644.34,672.4,UPI,Overdue,16.52,9.57,507.6,Bob
TXN00977,23-08-2023,CUST6450,SMB,West,USA,Electronics,Smartwatch,11,473.46,5208.06,4571.23,636.83,Cash,Pending,8.15,15.8,492.51,Bob
TXN00978,18-01-2023,CUST3892,SMB,North,Germany,Furniture,Cabinet,11,446.81,4914.91,3193.53,1721.38,UPI,Pending,11.54,13.55,1316.4,Bob
TXN00979,04-09-2023,CUST7992,Corporate,East,UK,Electronics,Smartwatch,4,372.67,1490.68,1094.81,395.87,Net Banking,Pending,11.39,14,301.67,Alice
TXN00980,04-10-2023,CUST5927,Enterprise,North,USA,Furniture,Cabinet,8,453.99,3631.92,2321.59,1310.33,UPI,Paid,5.07,15.42,1052.09,Charlie
